fk_cliente;fk_produto;fk_vendedor;fk_data_pedido;unidades_vendidas;preco_unitario;desconto_percentual;cod_pedido
29749;707;279;01/07/2011;4;20.19;0;SO43861
29749;738;279;01/07/2011;1;178.58;0;SO43861
29749;714;279;01/07/2011;3;28.84;0;SO43861
29749;722;279;01/07/2011;2;178.58;0;SO43861
29749;708;279;01/07/2011;3;20.19;0;SO43861
29945;771;279;01/07/2011;4;2039.99;0;SO43862
29945;741;279;01/07/2011;1;818.70;0;SO43862
29945;777;279;01/07/2011;3;2024.99;0;SO43862
29945;773;279;01/07/2011;4;2039.99;0;SO43862
29945;747;279;01/07/2011;2;714.70;0;SO43862
29945;748;279;01/07/2011;2;722.59;0;SO43862
29945;774;279;01/07/2011;2;2039.99;0;SO43862
29945;745;279;01/07/2011;1;809.76;0;SO43862
29945;709;279;01/07/2011;4;5.70;0;SO43862
29764;758;277;01/07/2011;1;874.79;0;SO43863
29764;712;277;01/07/2011;1;5.19;0;SO43863
29764;760;277;01/07/2011;1;419.46;0;SO43863
29764;762;277;01/07/2011;1;419.46;0;SO43863
30056;772;276;01/07/2011;5;2039.99;0;SO43864
30056;747;276;01/07/2011;1;714.70;0;SO43864
30056;741;276;01/07/2011;2;818.70;0;SO43864
30056;778;276;01/07/2011;2;2024.99;0;SO43864
30056;776;276;01/07/2011;4;2024.99;0;SO43864
30056;748;276;01/07/2011;1;722.59;0;SO43864
30056;771;276;01/07/2011;2;2039.99;0;SO43864
30056;773;276;01/07/2011;4;2039.99;0;SO43864
30056;745;276;01/07/2011;1;809.76;0;SO43864
30117;758;277;01/07/2011;1;874.79;0;SO43865
30117;770;277;01/07/2011;2;419.46;0;SO43865
30117;753;277;01/07/2011;1;2146.96;0;SO43865
30117;760;277;01/07/2011;4;419.46;0;SO43865
30117;725;277;01/07/2011;1;183.94;0;SO43865
30117;729;277;01/07/2011;4;183.94;0;SO43865
30117;762;277;01/07/2011;1;419.46;0;SO43865
30117;763;277;01/07/2011;2;419.46;0;SO43865
30117;715;277;01/07/2011;5;28.84;0;SO43865
30117;738;277;01/07/2011;1;178.58;0;SO43865
30117;712;277;01/07/2011;3;5.19;0;SO43865
30117;765;277;01/07/2011;3;419.46;0;SO43865
30117;761;277;01/07/2011;3;419.46;0;SO43865
30117;754;277;01/07/2011;3;874.79;0;SO43865
29571;771;280;01/07/2011;1;2039.99;0;SO43866
29571;777;280;01/07/2011;1;2024.99;0;SO43866
29571;709;280;01/07/2011;2;5.70;0;SO43866
29582;708;280;01/07/2011;1;20.19;0;SO43867
29582;774;280;01/07/2011;1;2039.99;0;SO43867
29582;776;280;01/07/2011;2;2024.99;0;SO43867
29582;715;280;01/07/2011;2;28.84;0;SO43867
29582;773;280;01/07/2011;2;2039.99;0;SO43867
29582;709;280;01/07/2011;2;5.70;0;SO43867
29582;714;280;01/07/2011;3;28.84;0;SO43867
29582;771;280;01/07/2011;4;2039.99;0;SO43867
29582;711;280;01/07/2011;2;20.19;0;SO43867
29582;707;280;01/07/2011;1;20.19;0;SO43867
29582;778;280;01/07/2011;2;2024.99;0;SO43867
29582;712;280;01/07/2011;4;5.19;0;SO43867
29582;743;280;01/07/2011;2;714.70;0;SO43867
29582;748;280;01/07/2011;1;722.59;0;SO43867
29582;742;280;01/07/2011;3;722.59;0;SO43867
29582;741;280;01/07/2011;2;818.70;0;SO43867
29582;777;280;01/07/2011;2;2024.99;0;SO43867
29582;716;280;01/07/2011;1;28.84;0;SO43867
30042;749;282;01/07/2011;1;2146.96;0;SO43868
30107;747;276;01/07/2011;1;714.70;0;SO43869
30107;775;276;01/07/2011;5;2024.99;0;SO43869
30107;777;276;01/07/2011;2;2024.99;0;SO43869
30107;745;276;01/07/2011;2;809.76;0;SO43869
30107;771;276;01/07/2011;5;2039.99;0;SO43869
30107;772;276;01/07/2011;4;2039.99;0;SO43869
30107;743;276;01/07/2011;1;714.70;0;SO43869
30107;774;276;01/07/2011;1;2039.99;0;SO43869
30107;778;276;01/07/2011;5;2024.99;0;SO43869
30107;742;276;01/07/2011;2;722.59;0;SO43869
29675;760;275;01/07/2011;3;419.46;0;SO43870
29675;762;275;01/07/2011;2;419.46;0;SO43870
29675;715;275;01/07/2011;3;28.84;0;SO43870
29675;770;275;01/07/2011;3;419.46;0;SO43870
29675;758;275;01/07/2011;1;874.79;0;SO43870
30076;712;281;01/07/2011;1;5.19;0;SO43871
30076;761;281;01/07/2011;1;419.46;0;SO43871
30076;729;281;01/07/2011;2;183.94;0;SO43871
30076;707;281;01/07/2011;2;20.19;0;SO43871
30076;758;281;01/07/2011;1;874.79;0;SO43871
30076;725;281;01/07/2011;1;183.94;0;SO43871
30076;762;281;01/07/2011;1;419.46;0;SO43871
30076;715;281;01/07/2011;2;28.84;0;SO43871
30076;754;281;01/07/2011;3;874.79;0;SO43871
30076;753;281;01/07/2011;1;2146.96;0;SO43871
30076;708;281;01/07/2011;4;20.19;0;SO43871
30076;760;281;01/07/2011;2;419.46;0;SO43871
30076;770;281;01/07/2011;3;419.46;0;SO43871
30076;711;281;01/07/2011;4;20.19;0;SO43871
30100;763;276;01/07/2011;1;419.46;0;SO43872
30100;708;276;01/07/2011;1;20.19;0;SO43872
30100;758;276;01/07/2011;3;874.79;0;SO43872
30100;756;276;01/07/2011;2;874.79;0;SO43872
30100;765;276;01/07/2011;1;419.46;0;SO43872
30100;711;276;01/07/2011;2;20.19;0;SO43872
30100;707;276;01/07/2011;4;20.19;0;SO43872
30100;725;276;01/07/2011;2;183.94;0;SO43872
30100;732;276;01/07/2011;1;356.90;0;SO43872
30100;738;276;01/07/2011;1;178.58;0;SO43872
30100;753;276;01/07/2011;1;2146.96;0;SO43872
30100;754;276;01/07/2011;2;874.79;0;SO43872
30100;755;276;01/07/2011;1;874.79;0;SO43872
30100;716;276;01/07/2011;4;28.84;0;SO43872
30100;760;276;01/07/2011;1;419.46;0;SO43872
30100;712;276;01/07/2011;4;5.19;0;SO43872
29703;770;276;01/07/2011;6;419.46;0;SO43873
29703;764;276;01/07/2011;2;419.46;0;SO43873
29703;749;276;01/07/2011;2;2146.96;0;SO43873
29703;726;276;01/07/2011;5;183.94;0;SO43873
29703;729;276;01/07/2011;5;183.94;0;SO43873
29703;755;276;01/07/2011;1;874.79;0;SO43873
29703;738;276;01/07/2011;1;178.58;0;SO43873
29703;766;276;01/07/2011;3;419.46;0;SO43873
29703;722;276;01/07/2011;3;178.58;0;SO43873
29703;758;276;01/07/2011;5;874.79;0;SO43873
29703;760;276;01/07/2011;5;419.46;0;SO43873
29703;733;276;01/07/2011;3;356.90;0;SO43873
29703;768;276;01/07/2011;2;419.46;0;SO43873
29703;756;276;01/07/2011;1;874.79;0;SO43873
29703;707;276;01/07/2011;5;20.19;0;SO43873
29703;765;276;01/07/2011;1;419.46;0;SO43873
29703;711;276;01/07/2011;2;20.19;0;SO43873
29703;754;276;01/07/2011;6;874.79;0;SO43873
29703;730;276;01/07/2011;3;183.94;0;SO43873
29703;761;276;01/07/2011;6;419.46;0;SO43873
29703;763;276;01/07/2011;5;419.46;0;SO43873
29703;716;276;01/07/2011;1;28.84;0;SO43873
29703;715;276;01/07/2011;5;28.84;0;SO43873
29703;714;276;01/07/2011;1;28.84;0;SO43873
29703;762;276;01/07/2011;4;419.46;0;SO43873
29703;725;276;01/07/2011;2;183.94;0;SO43873
29703;753;276;01/07/2011;2;2146.96;0;SO43873
29703;732;276;01/07/2011;6;356.90;0;SO43873
29569;763;277;01/07/2011;1;419.46;0;SO43874
29624;778;279;01/07/2011;6;2024.99;0;SO43875
29624;747;279;01/07/2011;2;714.70;0;SO43875
29624;741;279;01/07/2011;1;818.70;0;SO43875
29624;709;279;01/07/2011;2;5.70;0;SO43875
29624;715;279;01/07/2011;2;28.84;0;SO43875
29624;774;279;01/07/2011;7;2039.99;0;SO43875
29624;771;279;01/07/2011;6;2039.99;0;SO43875
29624;707;279;01/07/2011;2;20.19;0;SO43875
29624;748;279;01/07/2011;5;722.59;0;SO43875
29624;773;279;01/07/2011;12;1971.99;0,02;SO43875
29624;745;279;01/07/2011;1;809.76;0;SO43875
29624;775;279;01/07/2011;13;1957.49;0,02;SO43875
29624;772;279;01/07/2011;2;2039.99;0;SO43875
29624;776;279;01/07/2011;8;2024.99;0;SO43875
29624;743;279;01/07/2011;2;714.70;0;SO43875
29624;712;279;01/07/2011;2;5.19;0;SO43875
29624;777;279;01/07/2011;2;2024.99;0;SO43875
29624;716;279;01/07/2011;3;28.84;0;SO43875
29624;708;279;01/07/2011;5;20.19;0;SO43875
29624;742;279;01/07/2011;3;722.59;0;SO43875
29624;714;279;01/07/2011;2;28.84;0;SO43875
30091;762;275;01/07/2011;2;419.46;0;SO43876
30091;758;275;01/07/2011;1;874.79;0;SO43876
30091;763;275;01/07/2011;3;419.46;0;SO43876
30091;754;275;01/07/2011;2;874.79;0;SO43876
30091;725;275;01/07/2011;2;183.94;0;SO43876
30091;761;275;01/07/2011;2;419.46;0;SO43876
30091;770;275;01/07/2011;2;419.46;0;SO43876
30091;729;275;01/07/2011;2;183.94;0;SO43876
29925;715;280;01/07/2011;4;28.84;0;SO43877
29925;708;280;01/07/2011;2;20.19;0;SO43877
29925;709;280;01/07/2011;5;5.70;0;SO43877
29925;771;280;01/07/2011;3;2039.99;0;SO43877
29925;775;280;01/07/2011;2;2024.99;0;SO43877
29925;774;280;01/07/2011;4;2039.99;0;SO43877
29925;778;280;01/07/2011;1;2024.99;0;SO43877
29925;716;280;01/07/2011;1;28.84;0;SO43877
29925;711;280;01/07/2011;1;20.19;0;SO43877
29925;707;280;01/07/2011;2;20.19;0;SO43877
29664;772;275;01/07/2011;1;2039.99;0;SO43878
29664;771;275;01/07/2011;1;2039.99;0;SO43878
29510;762;282;01/07/2011;3;419.46;0;SO43879
29510;763;282;01/07/2011;2;419.46;0;SO43879
29510;760;282;01/07/2011;3;419.46;0;SO43879
29510;764;282;01/07/2011;2;419.46;0;SO43879
29510;715;282;01/07/2011;2;28.84;0;SO43879
29510;725;282;01/07/2011;4;183.94;0;SO43879
29510;714;282;01/07/2011;4;28.84;0;SO43879
29510;770;282;01/07/2011;4;419.46;0;SO43879
29510;730;282;01/07/2011;3;183.94;0;SO43879
29510;754;282;01/07/2011;2;874.79;0;SO43879
29510;726;282;01/07/2011;2;183.94;0;SO43879
29510;716;282;01/07/2011;1;28.84;0;SO43879
29510;766;282;01/07/2011;2;419.46;0;SO43879
29510;765;282;01/07/2011;3;419.46;0;SO43879
29510;729;282;01/07/2011;3;183.94;0;SO43879
29510;768;282;01/07/2011;1;419.46;0;SO43879
29510;708;282;01/07/2011;5;20.19;0;SO43879
29510;758;282;01/07/2011;3;874.79;0;SO43879
29510;756;282;01/07/2011;1;874.79;0;SO43879
29510;738;282;01/07/2011;3;178.58;0;SO43879
29510;755;282;01/07/2011;2;874.79;0;SO43879
29510;707;282;01/07/2011;4;20.19;0;SO43879
29510;711;282;01/07/2011;5;20.19;0;SO43879
29510;722;282;01/07/2011;5;178.58;0;SO43879
29510;753;282;01/07/2011;1;2146.96;0;SO43879
29510;712;282;01/07/2011;13;5.01;0,02;SO43879
29789;760;278;01/07/2011;3;419.46;0;SO43880
29789;755;278;01/07/2011;2;874.79;0;SO43880
29789;762;278;01/07/2011;3;419.46;0;SO43880
29789;770;278;01/07/2011;3;419.46;0;SO43880
29789;766;278;01/07/2011;1;419.46;0;SO43880
29789;738;278;01/07/2011;1;178.58;0;SO43880
29789;732;278;01/07/2011;1;356.90;0;SO43880
29789;753;278;01/07/2011;2;2146.96;0;SO43880
29789;756;278;01/07/2011;2;874.79;0;SO43880
29789;725;278;01/07/2011;2;183.94;0;SO43880
29789;758;278;01/07/2011;2;874.79;0;SO43880
29789;764;278;01/07/2011;1;419.46;0;SO43880
29789;768;278;01/07/2011;1;419.46;0;SO43880
30111;776;277;01/07/2011;2;2024.99;0;SO43881
30111;778;277;01/07/2011;2;2024.99;0;SO43881
30111;772;277;01/07/2011;5;2039.99;0;SO43881
30111;774;277;01/07/2011;3;2039.99;0;SO43881
30111;777;277;01/07/2011;3;2024.99;0;SO43881
30111;714;277;01/07/2011;2;28.84;0;SO43881
30111;773;277;01/07/2011;4;2039.99;0;SO43881
30111;709;277;01/07/2011;21;5.23;0,05;SO43881
29558;778;282;01/07/2011;1;2024.99;0;SO43882
29724;726;275;01/07/2011;2;183.94;0;SO43883
29724;732;275;01/07/2011;1;356.90;0;SO43883
29724;763;275;01/07/2011;2;419.46;0;SO43883
29724;768;275;01/07/2011;1;419.46;0;SO43883
29724;770;275;01/07/2011;2;419.46;0;SO43883
29724;712;275;01/07/2011;2;5.19;0;SO43883
29724;760;275;01/07/2011;2;419.46;0;SO43883
29724;722;275;01/07/2011;1;178.58;0;SO43883
29724;725;275;01/07/2011;1;183.94;0;SO43883
29724;738;275;01/07/2011;3;178.58;0;SO43883
29724;749;275;01/07/2011;1;2146.96;0;SO43883
29724;762;275;01/07/2011;3;419.46;0;SO43883
29724;758;275;01/07/2011;3;874.79;0;SO43883
29724;754;275;01/07/2011;2;874.79;0;SO43883
29724;761;275;01/07/2011;2;419.46;0;SO43883
29724;753;275;01/07/2011;2;2146.96;0;SO43883
29724;765;275;01/07/2011;2;419.46;0;SO43883
29861;747;277;01/07/2011;3;714.70;0;SO43884
29861;708;277;01/07/2011;4;20.19;0;SO43884
29861;745;277;01/07/2011;3;809.76;0;SO43884
29861;715;277;01/07/2011;10;28.84;0;SO43884
29861;777;277;01/07/2011;10;2024.99;0;SO43884
29861;776;277;01/07/2011;5;2024.99;0;SO43884
29861;773;277;01/07/2011;5;2039.99;0;SO43884
29861;741;277;01/07/2011;3;818.70;0;SO43884
29861;711;277;01/07/2011;5;20.19;0;SO43884
29861;778;277;01/07/2011;4;2024.99;0;SO43884
29861;716;277;01/07/2011;6;28.84;0;SO43884
29861;748;277;01/07/2011;1;722.59;0;SO43884
29861;771;277;01/07/2011;8;2039.99;0;SO43884
29861;712;277;01/07/2011;8;5.19;0;SO43884
29861;775;277;01/07/2011;2;2024.99;0;SO43884
29861;743;277;01/07/2011;3;714.70;0;SO43884
29861;772;277;01/07/2011;14;1971.99;0,02;SO43884
29861;707;277;01/07/2011;4;20.19;0;SO43884
29861;774;277;01/07/2011;4;2039.99;0;SO43884
29861;709;277;01/07/2011;4;5.70;0;SO43884
29861;742;277;01/07/2011;1;722.59;0;SO43884
29861;714;277;01/07/2011;1;28.84;0;SO43884
29757;710;276;01/07/2011;4;5.70;0;SO43885
29757;709;276;01/07/2011;8;5.70;0;SO43885
29698;754;282;01/07/2011;2;874.79;0;SO43886
29698;763;282;01/07/2011;1;419.46;0;SO43886
29698;726;282;01/07/2011;2;183.94;0;SO43886
29698;768;282;01/07/2011;1;419.46;0;SO43886
29698;756;282;01/07/2011;2;874.79;0;SO43886
29698;711;282;01/07/2011;3;20.19;0;SO43886
29698;712;282;01/07/2011;6;5.19;0;SO43886
29698;708;282;01/07/2011;1;20.19;0;SO43886
29698;758;282;01/07/2011;2;874.79;0;SO43886
29698;770;282;01/07/2011;2;419.46;0;SO43886
29698;760;282;01/07/2011;5;419.46;0;SO43886
29698;733;282;01/07/2011;1;356.90;0;SO43886
29698;716;282;01/07/2011;1;28.84;0;SO43886
29698;730;282;01/07/2011;1;183.94;0;SO43886
29698;755;282;01/07/2011;1;874.79;0;SO43886
29698;722;282;01/07/2011;1;178.58;0;SO43886
29698;714;282;01/07/2011;5;28.84;0;SO43886
29698;766;282;01/07/2011;1;419.46;0;SO43886
29698;762;282;01/07/2011;3;419.46;0;SO43886
29698;753;282;01/07/2011;2;2146.96;0;SO43886
29698;715;282;01/07/2011;4;28.84;0;SO43886
29493;765;279;01/07/2011;1;419.46;0;SO43887
29794;764;282;01/07/2011;1;419.46;0;SO43888
29794;755;282;01/07/2011;1;874.79;0;SO43888
29794;738;282;01/07/2011;2;178.58;0;SO43888
29794;725;282;01/07/2011;1;183.94;0;SO43888
29794;768;282;01/07/2011;1;419.46;0;SO43888
29794;760;282;01/07/2011;2;419.46;0;SO43888
29794;753;282;01/07/2011;1;2146.96;0;SO43888
29794;756;282;01/07/2011;2;874.79;0;SO43888
29794;754;282;01/07/2011;5;874.79;0;SO43888
29794;770;282;01/07/2011;2;419.46;0;SO43888
29794;730;282;01/07/2011;2;183.94;0;SO43888
29794;763;282;01/07/2011;2;419.46;0;SO43888
29794;765;282;01/07/2011;2;419.46;0;SO43888
29794;726;282;01/07/2011;1;183.94;0;SO43888
29830;778;278;01/07/2011;1;2024.99;0;SO43889
29830;716;278;01/07/2011;2;28.84;0;SO43889
29515;771;278;01/07/2011;5;2039.99;0;SO43890
29515;777;278;01/07/2011;2;2024.99;0;SO43890
29515;773;278;01/07/2011;7;2039.99;0;SO43890
29515;774;278;01/07/2011;2;2039.99;0;SO43890
29515;742;278;01/07/2011;3;722.59;0;SO43890
29515;772;278;01/07/2011;5;2039.99;0;SO43890
29515;776;278;01/07/2011;2;2024.99;0;SO43890
29515;748;278;01/07/2011;1;722.59;0;SO43890
29515;747;278;01/07/2011;1;714.70;0;SO43890
29515;775;278;01/07/2011;8;2024.99;0;SO43890
29515;709;278;01/07/2011;4;5.70;0;SO43890
29515;778;278;01/07/2011;3;2024.99;0;SO43890
29515;745;278;01/07/2011;3;809.76;0;SO43890
29807;775;282;01/07/2011;2;2024.99;0;SO43891
29807;710;282;01/07/2011;2;5.70;0;SO43891
29807;778;282;01/07/2011;1;2024.99;0;SO43891
29807;773;282;01/07/2011;3;2039.99;0;SO43891
29807;771;282;01/07/2011;3;2039.99;0;SO43891
29807;709;282;01/07/2011;4;5.70;0;SO43891
29807;776;282;01/07/2011;2;2024.99;0;SO43891
29807;772;282;01/07/2011;3;2039.99;0;SO43891
29807;777;282;01/07/2011;2;2024.99;0;SO43891
29716;762;281;01/07/2011;2;419.46;0;SO43892
29716;715;281;01/07/2011;3;28.84;0;SO43892
29716;753;281;01/07/2011;2;2146.96;0;SO43892
29716;712;281;01/07/2011;3;5.19;0;SO43892
29716;763;281;01/07/2011;2;419.46;0;SO43892
29716;760;281;01/07/2011;5;419.46;0;SO43892
29716;729;281;01/07/2011;1;183.94;0;SO43892
29716;711;281;01/07/2011;2;20.19;0;SO43892
29716;754;281;01/07/2011;2;874.79;0;SO43892
29716;770;281;01/07/2011;3;419.46;0;SO43892
29716;761;281;01/07/2011;4;419.46;0;SO43892
29716;758;281;01/07/2011;3;874.79;0;SO43892
29716;765;281;01/07/2011;2;419.46;0;SO43892
29905;770;282;01/07/2011;1;419.46;0;SO43893
30004;710;280;01/07/2011;3;5.70;0;SO43894
30004;777;280;01/07/2011;2;2024.99;0;SO43894
30004;775;280;01/07/2011;3;2024.99;0;SO43894
30004;776;280;01/07/2011;4;2024.99;0;SO43894
30004;709;280;01/07/2011;8;5.70;0;SO43894
30004;778;280;01/07/2011;5;2024.99;0;SO43894
30004;771;280;01/07/2011;2;2039.99;0;SO43894
29742;712;280;01/07/2011;6;5.19;0;SO43895
29742;711;280;01/07/2011;2;20.19;0;SO43895
29742;748;280;01/07/2011;2;722.59;0;SO43895
29742;714;280;01/07/2011;2;28.84;0;SO43895
29742;716;280;01/07/2011;4;28.84;0;SO43895
29742;747;280;01/07/2011;1;714.70;0;SO43895
29742;743;280;01/07/2011;1;714.70;0;SO43895
29742;771;280;01/07/2011;2;2039.99;0;SO43895
29742;778;280;01/07/2011;4;2024.99;0;SO43895
29742;745;280;01/07/2011;1;809.76;0;SO43895
29742;775;280;01/07/2011;2;2024.99;0;SO43895
29742;772;280;01/07/2011;2;2039.99;0;SO43895
29742;776;280;01/07/2011;4;2024.99;0;SO43895
29742;707;280;01/07/2011;3;20.19;0;SO43895
29742;708;280;01/07/2011;3;20.19;0;SO43895
29866;758;277;01/07/2011;1;874.79;0;SO43896
29866;770;277;01/07/2011;1;419.46;0;SO43896
29866;760;277;01/07/2011;3;419.46;0;SO43896
29866;762;277;01/07/2011;4;419.46;0;SO43896
29866;715;277;01/07/2011;4;28.84;0;SO43896
29522;716;276;01/07/2011;2;28.84;0;SO43897
29522;772;276;01/07/2011;5;2039.99;0;SO43897
29522;778;276;01/07/2011;2;2024.99;0;SO43897
29522;777;276;01/07/2011;4;2024.99;0;SO43897
29522;775;276;01/07/2011;2;2024.99;0;SO43897
29522;709;276;01/07/2011;10;5.70;0;SO43897
29522;715;276;01/07/2011;2;28.84;0;SO43897
29522;707;276;01/07/2011;4;20.19;0;SO43897
29522;771;276;01/07/2011;6;2039.99;0;SO43897
29522;776;276;01/07/2011;5;2024.99;0;SO43897
29522;708;276;01/07/2011;4;20.19;0;SO43897
29522;711;276;01/07/2011;4;20.19;0;SO43897
29522;774;276;01/07/2011;1;2039.99;0;SO43897
29522;712;276;01/07/2011;3;5.19;0;SO43897
29705;770;278;01/07/2011;13;405.48;0,02;SO43898
29705;768;278;01/07/2011;3;419.46;0;SO43898
29705;755;278;01/07/2011;4;874.79;0;SO43898
29705;716;278;01/07/2011;2;28.84;0;SO43898
29705;712;278;01/07/2011;7;5.19;0;SO43898
29705;754;278;01/07/2011;1;874.79;0;SO43898
29705;707;278;01/07/2011;5;20.19;0;SO43898
29705;725;278;01/07/2011;2;183.94;0;SO43898
29705;711;278;01/07/2011;6;20.19;0;SO43898
29705;753;278;01/07/2011;3;2146.96;0;SO43898
29705;708;278;01/07/2011;8;20.19;0;SO43898
29705;760;278;01/07/2011;3;419.46;0;SO43898
29705;715;278;01/07/2011;11;27.88;0,02;SO43898
29705;764;278;01/07/2011;2;419.46;0;SO43898
29705;729;278;01/07/2011;4;183.94;0;SO43898
29705;732;278;01/07/2011;3;356.90;0;SO43898
29705;756;278;01/07/2011;2;874.79;0;SO43898
29705;758;278;01/07/2011;10;874.79;0;SO43898
29705;714;278;01/07/2011;3;28.84;0;SO43898
29705;765;278;01/07/2011;8;419.46;0;SO43898
29705;738;278;01/07/2011;2;178.58;0;SO43898
29705;726;278;01/07/2011;2;183.94;0;SO43898
29705;762;278;01/07/2011;7;419.46;0;SO43898
29705;761;278;01/07/2011;5;419.46;0;SO43898
29705;722;278;01/07/2011;5;178.58;0;SO43898
29705;749;278;01/07/2011;2;2146.96;0;SO43898
29705;763;278;01/07/2011;6;419.46;0;SO43898
29705;766;278;01/07/2011;3;419.46;0;SO43898
29906;716;277;01/07/2011;2;28.84;0;SO43899
29906;761;277;01/07/2011;1;419.46;0;SO43899
29906;765;277;01/07/2011;2;419.46;0;SO43899
29906;738;277;01/07/2011;2;178.58;0;SO43899
29906;760;277;01/07/2011;1;419.46;0;SO43899
29906;755;277;01/07/2011;2;874.79;0;SO43899
29906;753;277;01/07/2011;1;2146.96;0;SO43899
29906;732;277;01/07/2011;1;356.90;0;SO43899
29906;758;277;01/07/2011;2;874.79;0;SO43899
29906;770;277;01/07/2011;2;419.46;0;SO43899
29906;762;277;01/07/2011;1;419.46;0;SO43899
29906;763;277;01/07/2011;2;419.46;0;SO43899
29906;754;277;01/07/2011;2;874.79;0;SO43899
29880;771;279;01/07/2011;4;2039.99;0;SO43900
29880;710;279;01/07/2011;4;5.70;0;SO43900
29880;772;279;01/07/2011;2;2039.99;0;SO43900
29880;776;279;01/07/2011;2;2024.99;0;SO43900
29880;709;279;01/07/2011;8;5.70;0;SO43900
29880;777;279;01/07/2011;1;2024.99;0;SO43900
29880;773;279;01/07/2011;3;2039.99;0;SO43900
29880;778;279;01/07/2011;2;2024.99;0;SO43900
29880;775;279;01/07/2011;3;2024.99;0;SO43900
29901;772;276;01/07/2011;3;2039.99;0;SO43901
29901;773;276;01/07/2011;3;2039.99;0;SO43901
29901;711;276;01/07/2011;1;20.19;0;SO43901
29901;771;276;01/07/2011;2;2039.99;0;SO43901
29901;776;276;01/07/2011;1;2024.99;0;SO43901
29901;709;276;01/07/2011;5;5.70;0;SO43901
29901;715;276;01/07/2011;6;28.84;0;SO43901
29901;708;276;01/07/2011;3;20.19;0;SO43901
29901;707;276;01/07/2011;2;20.19;0;SO43901
29901;775;276;01/07/2011;2;2024.99;0;SO43901
29507;714;279;01/07/2011;1;28.84;0;SO43902
29507;778;279;01/07/2011;2;2024.99;0;SO43902
29507;774;279;01/07/2011;3;2039.99;0;SO43902
29507;741;279;01/07/2011;1;818.70;0;SO43902
29507;748;279;01/07/2011;5;722.59;0;SO43902
29507;715;279;01/07/2011;6;28.84;0;SO43902
29507;771;279;01/07/2011;3;2039.99;0;SO43902
29507;773;279;01/07/2011;2;2039.99;0;SO43902
29507;777;279;01/07/2011;6;2024.99;0;SO43902
29507;776;279;01/07/2011;2;2024.99;0;SO43902
29507;775;279;01/07/2011;3;2024.99;0;SO43902
29507;711;279;01/07/2011;2;20.19;0;SO43902
29507;747;279;01/07/2011;1;714.70;0;SO43902
29507;743;279;01/07/2011;1;714.70;0;SO43902
29507;712;279;01/07/2011;2;5.19;0;SO43902
29507;745;279;01/07/2011;4;809.76;0;SO43902
29507;716;279;01/07/2011;1;28.84;0;SO43902
29507;708;279;01/07/2011;1;20.19;0;SO43902
29507;709;279;01/07/2011;6;5.70;0;SO43902
29507;742;279;01/07/2011;1;722.59;0;SO43902
29968;707;279;01/07/2011;1;20.19;0;SO43903
30095;756;277;01/07/2011;1;874.79;0;SO43904
30095;725;277;01/07/2011;2;183.94;0;SO43904
30095;732;277;01/07/2011;1;356.90;0;SO43904
30095;763;277;01/07/2011;4;419.46;0;SO43904
30095;760;277;01/07/2011;1;419.46;0;SO43904
30095;755;277;01/07/2011;1;874.79;0;SO43904
30095;753;277;01/07/2011;2;2146.96;0;SO43904
30095;761;277;01/07/2011;2;419.46;0;SO43904
30095;729;277;01/07/2011;1;183.94;0;SO43904
30095;738;277;01/07/2011;1;178.58;0;SO43904
30095;762;277;01/07/2011;1;419.46;0;SO43904
30095;758;277;01/07/2011;1;874.79;0;SO43904
29846;770;279;01/07/2011;5;419.46;0;SO43905
29846;725;279;01/07/2011;2;183.94;0;SO43905
29846;753;279;01/07/2011;1;2146.96;0;SO43905
29846;763;279;01/07/2011;1;419.46;0;SO43905
29846;765;279;01/07/2011;1;419.46;0;SO43905
29846;738;279;01/07/2011;1;178.58;0;SO43905
29846;762;279;01/07/2011;1;419.46;0;SO43905
29846;758;279;01/07/2011;2;874.79;0;SO43905
29846;729;279;01/07/2011;2;183.94;0;SO43905
29846;755;279;01/07/2011;1;874.79;0;SO43905
29846;761;279;01/07/2011;2;419.46;0;SO43905
29523;775;277;01/07/2011;5;2024.99;0;SO43906
29523;777;277;01/07/2011;2;2024.99;0;SO43906
29523;709;277;01/07/2011;26;4.75;0,1;SO43906
